N/A,15.95587482778673
Healthcare,1.9940741688250159
Energy,0.38386156248544934
Technology,0.18847565100330319
Basic Materials,-0.008336177133837719
Consumer Cyclical,-0.4550626585017714
Consumer Defensive,-2.0227321053310394
Real Estate,-2.029077566448584
Communication Services,-3.427907125899234
Financial Services,-3.8300250354951744
Industrials,-5.007154249480892
Utilities,-5.49827922648944
