Real Estate,10.635520567880063
N/A,8.101272857243178
Energy,5.6241162863278875
Technology,1.3561583548973926
Basic Materials,-5.086405636874735
Consumer Cyclical,-5.537759500149511
Industrials,-6.612007533897773
Utilities,-7.269233535015556
Communication Services,-7.708079509663293
Financial Services,-8.639884731450756
Healthcare,-8.881859227259763
Consumer Defensive,-9.26864397913639
