Basic Materials,361.5321671448961
Real Estate,253.69930955727833
Healthcare,41.97030247172812
Energy,23.903422134164472
Industrials,18.251656621018267
Utilities,18.000218339306787
Technology,12.81336674655613
Financial Services,12.08546348824729
Consumer Cyclical,5.166019771986972
Communication Services,0.885302980782708
Consumer Defensive,-1.4468062807314168
N/A,-9.968702649285275
